neck_base,neck_base,neck_base,neck_base,back_end,back_end,back_end,back_end,back_middle,back_middle,back_middle,back_middle,front_left_thai,front_left_thai,front_left_thai,front_left_thai,front_left_knee,front_left_knee,front_left_knee,front_left_knee,front_left_paw,front_left_paw,front_left_paw,front_left_paw,front_right_thai,front_right_thai,front_right_thai,front_right_thai,front_right_knee,front_right_knee,front_right_knee,front_right_knee,front_right_paw,front_right_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_left_paw,back_left_paw,back_left_thai,back_left_thai,back_left_thai,back_left_thai,back_right_thai,back_right_thai,back_right_thai,back_right_thai,back_left_knee,back_left_knee,back_left_knee,back_left_knee,back_right_knee,back_right_knee,back_right_knee,back_right_knee,back_right_paw,back_right_paw,back_right_paw,back_right_paw
x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z,x,y,likelihood,z
1210.28125,347.59375,0.86376953125,46.74098986387253,668.40625,379.46875,0.91650390625,-17.01138798892498,955.28125,331.65625,0.701171875,0.0,1194.34375,602.59375,0.82275390625,120.1539463698864,1178.40625,730.09375,0.492431640625,-1.0,1226.21875,953.21875,0.83935546875,-8.590065255761147,1146.53125,586.65625,0.83984375,123.90176086127758,1226.21875,698.21875,0.52490234375,150.5693323612213,1258.09375,937.28125,0.72607421875,71.86929294466972,636.53125,921.34375,0.87548828125,-122.5641668587923,716.21875,570.71875,0.6904296875,57.48554363846779,764.03125,554.78125,0.7509765625,82.72576576471329,620.59375,746.03125,0.85009765625,-157.194889575243,732.15625,761.96875,0.8759765625,-20.56499980390072,811.84375,905.40625,0.90625,-68.50585936009884
1214.6796875,356.0,0.87109375,38.9594521522522,670.1484375,388.0,0.88818359375,-17.978440284729004,958.4296875,340.0,0.74169921875,0.0,1150.6171875,612.0,0.64453125,109.2310402393341,1150.6171875,788.0,0.61181640625,-84.68834662437439,1182.6484375,948.0,0.8984375,-23.619889736175537,1182.6484375,596.0,0.802734375,120.57726788520813,1230.6953125,692.0,0.60888671875,154.3421196937561,1358.8203125,916.0,0.79052734375,85.1274619102478,622.1015625,916.0,0.8974609375,-141.8739984035492,702.1796875,580.0,0.7578125,27.037192583084106,750.2265625,548.0,0.767578125,75.25936722755432,622.1015625,740.0,0.8388671875,-170.7347071170807,734.2109375,772.0,0.90234375,-26.650607109069824,830.3046875,916.0,0.93603515625,-67.60287046432495
1209.7578125,370.4609375,0.83203125,29.16449268721044,662.0390625,402.6796875,0.88330078125,-26.949337475001812,952.0078125,354.3515625,0.7587890625,0.0,1145.3203125,612.1015625,0.859375,75.54027616605163,1129.2109375,805.4140625,0.54296875,-83.40696755703539,1161.4296875,934.2890625,0.87158203125,-44.328053331933916,1177.5390625,595.9921875,0.91748046875,106.05332016386092,1258.0859375,724.8671875,0.5048828125,163.4248580634594,1435.2890625,950.3984375,0.890625,146.3145612012595,597.6015625,918.1796875,0.87255859375,-162.49310954567045,694.2578125,579.8828125,0.74560546875,34.55210466776043,742.5859375,563.7734375,0.81982421875,66.70352349057794,597.6015625,740.9765625,0.84326171875,-187.89668247662485,726.4765625,789.3046875,0.90625,-40.141755673103034,823.1328125,918.1796875,0.92529296875,-60.46185583155602
1208.7578125,371.109375,0.82763671875,31.393291801214218,661.0390625,403.296875,0.869140625,-24.730720350518823,951.0078125,355.015625,0.7451171875,0.0,1144.3203125,612.515625,0.859375,71.00510152429342,1128.2109375,805.640625,0.55419921875,-79.88425990566611,1160.4296875,934.390625,0.8759765625,-43.58551158383489,1176.5390625,596.421875,0.91650390625,107.43871670030057,1289.3046875,725.171875,0.52587890625,178.0217575058341,1434.2890625,950.484375,0.87744140625,151.09050082042813,596.6015625,918.296875,0.87060546875,-160.16198005899787,693.2578125,564.234375,0.73486328125,44.99381179176271,741.5859375,564.234375,0.81591796875,70.47136466391385,612.7109375,741.265625,0.8427734375,-190.57440252415836,725.4765625,789.546875,0.908203125,-32.77738213352859,822.1328125,918.296875,0.92041015625,-54.58693194016814
1207.3984375,372.109375,0.828125,34.3501206766814,660.7421875,388.203125,0.8544921875,-39.29567214474082,966.2265625,356.015625,0.72900390625,0.0,1143.0859375,613.515625,0.85546875,50.168300438672304,1127.0078125,806.640625,0.50537109375,-79.39459238760173,1159.1640625,935.390625,0.880859375,-42.78483788855374,1175.2421875,597.421875,0.9091796875,109.00399849377573,1287.7890625,726.171875,0.50927734375,180.2962293624878,1432.4921875,951.484375,0.85791015625,155.48091607540846,596.4296875,903.203125,0.8837890625,-161.9248840995133,692.8984375,565.234375,0.72314453125,50.687310392037034,741.1328125,565.234375,0.82080078125,73.28412562794983,612.5078125,742.265625,0.85498046875,-191.81916610337794,725.0546875,790.546875,0.9130859375,-27.52971513569355,821.5234375,919.296875,0.9248046875,-50.565115593373775
1216.390625,359.8984375,0.75341796875,28.724686939269304,656.453125,392.8671875,0.8603515625,-39.908159328624606,952.890625,359.8984375,0.76416015625,0.0,1134.046875,607.1640625,0.841796875,67.73427087627351,1117.578125,722.5546875,0.63427734375,-109.0032619703561,1134.046875,936.8515625,0.89501953125,-45.86275921203196,1199.921875,590.6796875,0.91357421875,116.09620289877057,1265.796875,706.0703125,0.66796875,173.8950550723821,1496.359375,953.3359375,0.828125,218.86857709102333,574.109375,903.8828125,0.92041015625,-173.73629683628678,689.390625,590.6796875,0.64990234375,55.921210980042815,738.796875,574.1953125,0.80810546875,71.69203856959939,590.578125,755.5234375,0.85302734375,-194.37886250391603,705.859375,788.4921875,0.84814453125,-26.465220311656594,804.671875,936.8515625,0.9091796875,-45.18661402352154
1216.75,359.6015625,0.765625,32.79412254691124,655.75,392.6328125,0.85791015625,-38.239177227020264,952.75,359.6015625,0.7646484375,0.0,1134.25,607.3359375,0.845703125,71.44708678126335,1117.75,722.9453125,0.6279296875,-104.62034997344017,1134.25,937.6484375,0.896484375,-44.45257553458214,1200.25,590.8203125,0.90185546875,120.76964393258095,1266.25,706.4296875,0.68017578125,180.0439938902855,1497.25,954.1640625,0.8388671875,221.96725219488144,573.25,904.6171875,0.9150390625,-170.6624349951744,688.75,590.8203125,0.65869140625,64.28073236346245,738.25,574.3046875,0.81103515625,75.68002834916115,589.75,755.9765625,0.84765625,-197.65633016824722,705.25,789.0078125,0.8408203125,-23.589252561330795,804.25,937.6484375,0.89794921875,-41.824094504117966
1226.34375,384.90625,0.78173828125,44.857006281614304,654.71875,418.53125,0.86474609375,-13.919297367334366,940.53125,368.09375,0.79931640625,0.0,1125.46875,603.46875,0.8740234375,78.73866711556911,1091.84375,788.40625,0.6484375,-93.04275688529015,1108.65625,939.71875,0.890625,-50.217388704419136,1209.53125,586.65625,0.8798828125,122.19068306684494,1276.78125,721.15625,0.7353515625,190.97344359755516,1512.15625,939.71875,0.88330078125,216.93156725168228,537.03125,889.28125,0.861328125,-186.39768826961517,688.34375,586.65625,0.595703125,67.4691069573164,721.96875,553.03125,0.779296875,70.57561375200748,570.65625,754.78125,0.798828125,-213.7909011989832,705.15625,788.40625,0.82568359375,-27.297527313232422,789.21875,939.71875,0.89208984375,-41.89502215385437
1210.6640625,388.90625,0.6669921875,48.767946142703295,639.5703125,422.53125,0.75390625,-26.871912736445665,958.7109375,372.09375,0.787109375,0.0,1109.8828125,624.28125,0.837890625,-107.36310009658337,1076.2890625,758.78125,0.64453125,-96.06650999933481,1076.2890625,926.90625,0.87890625,-59.47212063893676,1193.8671875,590.65625,0.91650390625,126.12263012304902,1261.0546875,725.15625,0.70068359375,193.1247275546193,1496.2109375,943.71875,0.82373046875,226.44137801229954,521.9921875,876.46875,0.861328125,-201.280085708946,773.9453125,573.84375,0.70068359375,-80.46081315726042,723.5546875,557.03125,0.77978515625,73.5849539898336,589.1796875,725.15625,0.75439453125,-244.84879665449262,689.9609375,792.40625,0.85302734375,-30.498257488012314,757.1484375,926.90625,0.88330078125,-46.910141337662935
1214.625,390.375,0.64013671875,50.94622850418091,645.125,423.875,0.7841796875,-17.36583399772644,946.625,373.625,0.8193359375,0.0,1114.125,608.125,0.8623046875,78.91632342338562,1080.625,758.875,0.66845703125,-95.77226901054382,1063.875,926.375,0.88330078125,-58.598588705062866,1197.875,591.375,0.89794921875,130.03262209892273,1264.875,725.375,0.74267578125,197.5436246395111,1482.625,926.375,0.80078125,206.74639773368835,527.875,876.125,0.8408203125,-203.67227268218994,762.375,574.625,0.7236328125,-73.30637097358704,712.125,557.875,0.7763671875,75.01024031639099,594.875,725.375,0.759765625,-259.31248331069946,678.625,792.375,0.8642578125,-30.200516939163208,762.375,926.375,0.896484375,-48.54210829734802
1202.3046875,378.875,0.56494140625,44.78106531500816,665.8046875,412.375,0.8125,-8.292120710015297,950.8203125,378.875,0.7744140625,0.0,1101.7109375,630.125,0.86865234375,-107.5001140832901,1068.1796875,780.875,0.7216796875,-106.3109305948019,1051.4140625,931.625,0.91455078125,-72.91069699823856,1185.5390625,596.625,0.88720703125,129.56478951871395,1252.6015625,730.625,0.6025390625,187.7425332814455,1437.0234375,965.125,0.8486328125,161.6847796291113,514.9140625,847.875,0.8876953125,-224.0463523864746,766.3984375,579.875,0.8212890625,-101.6160601824522,716.1015625,563.125,0.74560546875,72.61182869970798,598.7421875,697.125,0.8544921875,-275.16485822200775,665.8046875,780.875,0.81982421875,-27.691374883055687,749.6328125,931.625,0.92626953125,-50.35122141242027
1214.78125,382.09375,0.65234375,50.916229605674744,638.90625,399.03125,0.765625,-49.77121792733669,943.78125,382.09375,0.78271484375,0.0,1096.21875,619.21875,0.9013671875,48.82348021864891,1045.40625,788.59375,0.66455078125,-104.66218556463718,1028.46875,924.09375,0.89501953125,-83.89996910095215,1180.90625,602.28125,0.88134765625,131.75614117085934,1231.71875,754.71875,0.5947265625,176.13445952534676,1401.09375,974.90625,0.861328125,128.89428792893887,520.34375,839.40625,0.8671875,-225.38651336729527,774.40625,585.34375,0.8134765625,-111.12665052711964,706.65625,568.40625,0.81494140625,76.10492852330208,605.03125,686.96875,0.861328125,-289.95352064073086,655.84375,771.65625,0.775390625,-25.80025342106819,723.59375,924.09375,0.89697265625,-53.023415610194206
1214.4609375,380.4453125,0.63623046875,53.969753480516374,655.0078125,397.3984375,0.7705078125,-29.1855349810794,943.2109375,380.4453125,0.80224609375,0.0,1095.7890625,617.7890625,0.89306640625,59.99464604537934,1044.9296875,787.3203125,0.67919921875,-97.5008891550824,1027.9765625,922.9453125,0.8955078125,-83.33944210689515,1180.5546875,600.8359375,0.88720703125,134.95852377824485,1231.4140625,753.4140625,0.6259765625,183.44904310628772,1400.9453125,973.8046875,0.8583984375,128.90288712270558,519.3828125,838.1796875,0.85400390625,-223.13225645478815,773.6796875,583.8828125,0.82666015625,-114.29581383615732,705.8671875,566.9296875,0.83056640625,77.66049332264811,604.1484375,702.5546875,0.88037109375,-291.8340786732733,655.0078125,770.3671875,0.77880859375,-20.799997703172266,722.8203125,922.9453125,0.896484375,-52.05124606471509
1214.8203125,380.1484375,0.60498046875,55.62071720790118,654.3359375,397.1328125,0.79736328125,-30.349280891008675,943.0703125,380.1484375,0.8037109375,0.0,1095.9296875,617.9296875,0.89306640625,64.02093797549605,1044.9765625,787.7734375,0.68017578125,-93.68928480986506,1027.9921875,923.6484375,0.89990234375,-82.41743646934628,1180.8515625,600.9453125,0.8837890625,136.97059946600348,1231.8046875,753.8046875,0.63720703125,187.13170867506415,1401.6484375,974.6015625,0.87451171875,128.98882676754147,518.4609375,838.7265625,0.8515625,-221.69387232605368,773.2265625,583.9609375,0.8349609375,-121.84960221219808,705.2890625,566.9765625,0.81787109375,77.8187317661941,603.3828125,702.8515625,0.875,-290.1497353250161,654.3359375,770.7890625,0.7578125,-19.47900795098394,722.2734375,923.6484375,0.89404296875,-52.151777419261634
1217.21875,380.5546875,0.56640625,55.00944019109011,654.15625,397.6015625,0.775390625,-33.22590360045433,944.21875,380.5546875,0.81396484375,0.0,1097.78125,619.2109375,0.90771484375,63.47270457446575,1046.59375,789.6796875,0.6943359375,-95.30267934128642,1012.46875,926.0546875,0.90576171875,-77.98973364382982,1166.03125,602.1640625,0.880859375,133.95387921854854,1234.28125,755.5859375,0.64892578125,187.23518000170588,1404.90625,977.1953125,0.86474609375,125.16353772953153,517.65625,840.8203125,0.8583984375,-221.9820759817958,773.59375,585.1171875,0.82373046875,-134.19689777493477,705.34375,568.0703125,0.8017578125,75.63458779081702,602.96875,687.3984375,0.861328125,-285.71646139770746,654.15625,772.6328125,0.74951171875,-21.494328066706657,722.40625,926.0546875,0.89208984375,-53.31535406783223
1202.7890625,389.953125,0.84521484375,65.49256809428334,640.1953125,389.953125,0.81787109375,-57.17560003884137,938.0390625,373.421875,0.7724609375,0.0,1103.5078125,621.390625,0.888671875,81.0912021715194,1020.7734375,803.234375,0.68505859375,-96.97253390960395,1004.2265625,918.953125,0.88818359375,-83.94701146706939,1136.6015625,604.859375,0.86767578125,131.25305996648967,1219.3359375,753.640625,0.5556640625,180.77177973650396,1368.2578125,968.546875,0.87890625,109.88865696638823,540.9140625,836.296875,0.88671875,-218.35483299568295,772.5703125,588.328125,0.74169921875,-143.73005807586014,706.3828125,555.265625,0.78125,76.05130497552454,623.6484375,704.046875,0.8427734375,-271.48027575202286,640.1953125,770.171875,0.78369140625,-13.951018059626222,706.3828125,918.953125,0.88916015625,-56.8152898196131
1209.265625,378.8203125,0.732421875,68.46011372469366,640.828125,412.2265625,0.76416015625,-22.567866371944547,941.765625,362.1171875,0.7578125,0.0,1075.515625,612.6640625,0.86572265625,63.08642803877592,1008.640625,813.1015625,0.75927734375,-96.71619288437068,991.921875,930.0234375,0.8994140625,-77.50984942354262,1142.390625,595.9609375,0.9375,134.7873631119728,1192.546875,746.2890625,0.487548828125,-1.0,1343.015625,963.4296875,0.8759765625,107.513503016904,573.953125,846.5078125,0.87744140625,-206.41574841924012,791.296875,595.9609375,0.7177734375,-162.98087053000927,707.703125,562.5546875,0.7509765625,80.63910822197795,624.109375,696.1796875,0.7890625,-259.3989904038608,640.828125,779.6953125,0.8125,-19.98676231689751,690.984375,930.0234375,0.859375,-44.62767150811851
1207.9453125,375.875,0.65673828125,70.21989767253399,655.7109375,409.375,0.75341796875,-8.628762677311897,940.1953125,359.125,0.740234375,0.0,1074.0703125,627.125,0.85400390625,-91.3249049037695,1007.1328125,811.375,0.7548828125,-98.88796135783195,990.3984375,928.625,0.9169921875,-77.65943050384521,1141.0078125,610.375,0.93310546875,137.38253232836723,1191.2109375,744.375,0.48388671875,-1.0,1341.8203125,978.875,0.88232421875,110.88609372079372,572.0390625,844.875,0.87060546875,-200.09593458473682,789.5859375,593.625,0.75439453125,-169.19130374491215,705.9140625,560.125,0.7568359375,79.70053173601627,622.2421875,694.125,0.7890625,-232.36181765794754,638.9765625,777.875,0.79052734375,-23.56410151720047,689.1796875,928.625,0.86865234375,-44.65104113519192
1214.59375,388.03125,0.763671875,70.86879853904247,659.96875,388.03125,0.84619140625,-29.08796226978302,937.28125,355.40625,0.75830078125,0.0,1067.78125,616.40625,0.8642578125,-95.57864964008331,1035.15625,779.53125,0.8173828125,-109.54894426465034,986.21875,910.03125,0.9248046875,-96.10312078893185,1116.71875,600.09375,0.8681640625,122.04993416368961,1165.65625,746.90625,0.49755859375,-1.0,1296.15625,958.96875,0.92626953125,101.83669324219227,611.03125,861.09375,0.802734375,-162.39552414417267,790.46875,567.46875,0.78955078125,-164.9544872045517,692.59375,534.84375,0.73486328125,62.86142958700657,627.34375,763.21875,0.6171875,-40.24030311405659,627.34375,779.53125,0.76708984375,-52.492559030652046,659.96875,926.34375,0.8564453125,-47.085132509469986
1209.1953125,364.0390625,0.56689453125,66.11667808704078,657.2265625,380.2734375,0.76171875,-34.27168519515544,933.2109375,347.8046875,0.76513671875,0.0,1079.3203125,607.5546875,0.88232421875,85.39687786158174,1079.3203125,769.8984375,0.8359375,-114.96784507855773,1030.6171875,883.5390625,0.857421875,-143.00586399622262,1111.7890625,591.3203125,0.8720703125,121.41435001697391,1144.2578125,737.4296875,0.55517578125,113.35799379553646,1274.1328125,964.7109375,0.8779296875,98.57894090749323,673.4609375,883.5390625,0.8974609375,-196.2552201366052,803.3359375,558.8515625,0.8095703125,-166.1529479911551,689.6953125,526.3828125,0.75,58.551153785549104,673.4609375,721.1953125,0.73291015625,-312.2066102605313,624.7578125,737.4296875,0.71044921875,-5.4207494128495455,640.9921875,932.2421875,0.8330078125,-46.806317075155675
1199.3984375,366.6796875,0.65771484375,60.856049488298595,652.7421875,382.7578125,0.82958984375,-42.240424919873476,942.1484375,350.6015625,0.70556640625,0.0,1070.7734375,607.8515625,0.86328125,-46.80948413629085,1086.8515625,768.6328125,0.8828125,-117.7338298028335,1038.6171875,881.1796875,0.845703125,-156.4343903614208,1119.0078125,591.7734375,0.88720703125,117.56414987146854,1151.1640625,736.4765625,0.5146484375,108.44732728414237,1279.7890625,961.5703125,0.8388671875,86.88115976657718,668.8203125,881.1796875,0.88330078125,-214.22437803819776,797.4453125,559.6171875,0.82861328125,-177.27462048176676,684.8984375,527.4609375,0.7626953125,50.915361248888075,668.8203125,720.3984375,0.7646484375,-185.79883004818112,620.5859375,736.4765625,0.7392578125,-7.786156299524009,636.6640625,929.4140625,0.87158203125,-55.1763517903164
1209.6328125,360.7265625,0.4931640625,-1.0,653.4140625,377.0859375,0.7431640625,-40.469122803770006,931.5234375,344.3671875,0.76025390625,0.0,1078.7578125,606.1171875,0.8896484375,88.7725555608049,1078.7578125,769.7109375,0.84033203125,-102.96799858938903,1029.6796875,884.2265625,0.85302734375,-143.60138728935272,1127.8359375,589.7578125,0.8564453125,124.88986748922616,1144.1953125,736.9921875,0.552734375,113.26712887827307,1275.0703125,966.0234375,0.87060546875,97.75355795305222,669.7734375,867.8671875,0.85302734375,-215.6282812608406,800.6484375,557.0390625,0.83447265625,-169.60953031666577,686.1328125,524.3203125,0.77587890625,55.14828343037516,669.7734375,720.6328125,0.73095703125,-193.0790039198473,620.6953125,736.9921875,0.7060546875,0.5910396631807089,637.0546875,933.3046875,0.8515625,-49.972341601736844
1216.1875,348.4375,0.80859375,79.37128871679306,650.9375,398.3125,0.7529296875,-14.387785255908966,933.5625,331.8125,0.76953125,0.0,1149.6875,581.1875,0.81396484375,129.47264194488525,1149.6875,747.4375,0.6376953125,121.02880728244781,1099.8125,863.8125,0.880859375,-146.47238391637802,1116.4375,581.1875,0.95361328125,130.31371039152145,1133.0625,730.8125,0.6650390625,119.48865967988968,1232.8125,963.5625,0.8046875,108.24418067932129,734.0625,880.4375,0.88623046875,-211.8880094885826,800.5625,564.5625,0.8525390625,-165.67713630199432,684.1875,547.9375,0.79248046875,71.16981720924377,684.1875,714.1875,0.82275390625,-222.34249448776245,617.6875,747.4375,0.76904296875,-2.8819172382354736,617.6875,913.6875,0.89404296875,-53.47360521554947
1214.8671875,347.7734375,0.7978515625,80.67580786906183,649.0859375,397.6953125,0.7421875,-18.509416014887393,931.9765625,331.1328125,0.7744140625,0.0,1148.3046875,580.7421875,0.8076171875,127.60295249614865,1148.3046875,747.1484375,0.6201171875,122.03228448797017,1098.3828125,863.6328125,0.861328125,-129.87270615063608,1115.0234375,580.7421875,0.9560546875,130.310664803721,1131.6640625,730.5078125,0.64501953125,121.08785644546151,1231.5078125,963.4765625,0.80615234375,105.12919100187719,732.2890625,880.2734375,0.88818359375,-212.27907986100763,815.4921875,564.1015625,0.857421875,-163.9084398029372,682.3671875,547.4609375,0.78125,68.90096863359213,682.3671875,713.8671875,0.8125,-227.14982759021223,615.8046875,747.1484375,0.771484375,-2.758918567560613,615.8046875,913.5546875,0.87841796875,-56.55164237041026
1244.1328125,333.28125,0.77099609375,83.14741984009743,666.4453125,381.46875,0.779296875,-22.48200546577573,939.2421875,333.28125,0.798828125,0.0,1163.8984375,590.28125,0.8681640625,41.95043468102813,1276.2265625,750.90625,0.61474609375,-8.805995974689722,1244.1328125,879.40625,0.81787109375,-225.93547796830535,1083.6640625,590.28125,0.8515625,116.9436886459589,1115.7578125,799.09375,0.50732421875,92.45492618903518,1179.9453125,959.71875,0.8486328125,91.26754749193788,826.9140625,895.46875,0.8251953125,-151.5585582740605,826.9140625,558.15625,0.81982421875,-159.38809111714363,682.4921875,542.09375,0.76953125,64.83363978564739,746.6796875,734.84375,0.83154296875,-218.99841283261776,602.2578125,750.90625,0.70751953125,-14.54249781370163,586.2109375,911.53125,0.87548828125,-71.01027486473322
1212.15625,334.84375,0.82958984375,75.92418313026428,661.78125,383.40625,0.8125,-30.47176167368889,936.96875,334.84375,0.78759765625,0.0,1163.59375,593.84375,0.8955078125,26.125351577997208,1293.09375,755.71875,0.67529296875,-31.257228583097458,1228.34375,869.03125,0.84423828125,-29.303773060441017,1082.65625,593.84375,0.85302734375,115.93282042443752,1115.03125,804.28125,0.5576171875,92.55060036480427,1179.78125,966.15625,0.8427734375,94.77167774736881,823.65625,885.21875,0.8662109375,-165.04806181788445,823.65625,561.46875,0.86474609375,-161.84270431101322,677.96875,545.28125,0.8037109375,60.98705416917801,742.71875,739.53125,0.876953125,-217.80142441391945,597.03125,755.71875,0.78857421875,-20.205927044153214,580.84375,917.59375,0.89404296875,-71.11396034061909
1215.515625,334.484375,0.8125,77.76977606490254,664.078125,383.140625,0.7998046875,-29.67809122428298,939.796875,334.484375,0.79443359375,0.0,1166.859375,593.984375,0.89794921875,23.72718086093664,1280.390625,756.171875,0.6630859375,-17.639045983552933,1231.734375,869.703125,0.84228515625,-33.11906277760863,1085.765625,577.765625,0.8564453125,118.80845600739121,1118.203125,804.828125,0.50244140625,96.29377423226833,1166.859375,967.015625,0.84521484375,95.99354547262192,826.265625,885.921875,0.85791015625,-164.3627064935863,826.265625,561.546875,0.85302734375,-160.22460344806314,680.296875,545.328125,0.80908203125,61.042625576257706,745.171875,739.953125,0.8486328125,-216.02784880250692,599.203125,756.171875,0.7578125,-20.400883067399263,582.984375,918.359375,0.89404296875,-70.7687563970685
1212.4765625,335.5234375,0.83056640625,76.88461515400559,662.6328125,384.0390625,0.7734375,-33.35921115987003,937.5546875,335.5234375,0.802734375,0.0,1163.9609375,594.2734375,0.8876953125,20.16185443662107,1293.3359375,755.9921875,0.64501953125,-25.899480535648763,1228.6484375,869.1953125,0.84716796875,-38.13886145874858,1083.1015625,578.1015625,0.84521484375,117.39385116752237,1115.4453125,804.5078125,0.54296875,97.70355247333646,1180.1328125,966.2265625,0.8359375,96.48021481651813,824.3515625,885.3671875,0.85400390625,-163.18734445702285,824.3515625,561.9296875,0.837890625,-160.17666525952518,678.8046875,545.7578125,0.7626953125,59.54062252584845,743.4921875,739.8203125,0.8515625,-214.24662667885423,597.9453125,755.9921875,0.75537109375,-20.153187938034534,581.7734375,917.7109375,0.88330078125,-72.40367171540856
1211.078125,335.2421875,0.8388671875,78.90174379572272,663.890625,383.5703125,0.77734375,-32.14291082881391,937.484375,335.2421875,0.794921875,0.0,1162.796875,592.9921875,0.8828125,20.227515863254666,1291.546875,754.0859375,0.6142578125,-23.93104394339025,1243.265625,866.8515625,0.84130859375,-36.000255608931184,1082.328125,592.9921875,0.85009765625,121.5442735683173,1114.515625,802.4140625,0.54541015625,103.94824173115194,1178.890625,963.5078125,0.853515625,97.75104268267751,824.828125,899.0703125,0.8447265625,-144.1124758105725,824.828125,560.7734375,0.84521484375,-155.06208785809577,679.984375,544.6640625,0.79296875,61.730023143813014,744.359375,737.9765625,0.85498046875,-209.03882469423115,599.515625,754.0859375,0.744140625,-14.514282686635852,583.421875,915.1796875,0.88720703125,-71.71226093173027
1207.359375,334.9609375,0.83544921875,82.18161557987332,662.296875,383.1015625,0.80078125,-32.86984254606068,934.828125,334.9609375,0.77685546875,0.0,1159.265625,607.7578125,0.8564453125,-2.5517745912075043,1287.515625,752.1796875,0.65380859375,-18.198623917996883,1239.421875,864.5078125,0.83837890625,-30.578538339585066,1079.109375,591.7109375,0.8515625,127.3430191166699,1111.171875,800.3203125,0.57568359375,112.37697078473866,1175.296875,960.7890625,0.87939453125,98.8879306036979,822.609375,896.6015625,0.85888671875,-142.0538351442665,822.609375,559.6171875,0.84130859375,-148.64487882703543,678.328125,543.5703125,0.78271484375,65.48796998895705,742.453125,736.1328125,0.865234375,-202.496448000893,598.171875,752.1796875,0.76318359375,-6.6317710150033236,582.140625,912.6484375,0.8818359375,-68.99763017334044
1223.640625,332.3671875,0.92919921875,77.17410621978343,667.953125,381.4453125,0.85400390625,-42.060662070289254,945.796875,348.7265625,0.740234375,0.0,1223.640625,594.1171875,0.84521484375,14.7250772472471,1239.984375,643.1953125,0.362060546875,-1.0,1370.734375,872.2265625,0.810546875,27.67788317799568,1076.546875,594.1171875,0.8974609375,121.5674600880593,1076.546875,774.0703125,0.62548828125,109.7699119746685,1109.234375,954.0234375,0.86181640625,90.65333437174559,880.421875,921.3046875,0.88037109375,-112.75884002447128,815.046875,594.1171875,0.8916015625,-172.18959373608232,684.296875,594.1171875,0.81982421875,71.75353777222335,782.359375,774.0703125,0.90771484375,-193.74535980820656,569.890625,741.3515625,0.85595703125,-10.081254901364446,537.203125,921.3046875,0.94384765625,-82.07426022179425
1220.796875,331.4453125,0.91162109375,82.43780119530857,667.234375,380.2421875,0.83984375,-41.07253376208246,944.015625,347.7109375,0.75537109375,0.0,1220.796875,591.6953125,0.865234375,25.77429261431098,1253.359375,689.2890625,0.37353515625,-1.0,1383.609375,868.2109375,0.80322265625,36.4637167416513,1074.265625,607.9609375,0.908203125,132.05160722509027,1074.265625,786.8828125,0.63134765625,120.76159969531,1106.828125,949.5390625,0.85791015625,96.6505569294095,895.171875,917.0078125,0.90576171875,-107.89271006733179,813.765625,591.6953125,0.8857421875,-162.83339045383036,683.515625,591.6953125,0.8349609375,78.20188664272428,797.484375,770.6171875,0.93017578125,-186.73346851952374,569.546875,754.3515625,0.8642578125,-15.583440085873008,536.984375,917.0078125,0.9521484375,-76.34310667589307
1220.0859375,331.4453125,0.9208984375,85.22333264909685,667.0546875,380.2421875,0.83984375,-40.67998147197068,943.5703125,347.7109375,0.7431640625,0.0,1220.0859375,591.6953125,0.865234375,30.36049616895616,1252.6171875,689.2890625,0.371337890625,-1.0,1382.7421875,868.2109375,0.79736328125,38.627700614742935,1073.6953125,607.9609375,0.91015625,136.60663423966616,1073.6953125,803.1484375,0.62841796875,126.02964814472944,1106.2265625,949.5390625,0.8583984375,101.9281788310036,894.7734375,917.0078125,0.90869140625,-103.78183078859001,813.4453125,591.6953125,0.8857421875,-156.80466831102967,683.3203125,591.6953125,0.83642578125,81.91819110885262,797.1796875,770.6171875,0.9326171875,-181.64029354415834,569.4609375,754.3515625,0.865234375,-11.748854496516287,536.9296875,917.0078125,0.951171875,-72.42962917778641
1219.796875,330.765625,0.9189453125,89.72643227875233,666.234375,379.609375,0.830078125,-37.721164520829916,943.015625,347.046875,0.720703125,0.0,1219.796875,591.265625,0.8671875,35.770669627934694,1252.359375,688.953125,0.371337890625,-1.0,1382.609375,868.046875,0.798828125,41.886707440018654,1073.265625,607.546875,0.90966796875,140.6968365572393,1073.265625,802.921875,0.625,132.02386010810733,1105.828125,949.453125,0.8583984375,107.40916143357754,894.171875,916.890625,0.91650390625,-96.20567680895329,829.046875,591.265625,0.890625,-147.87179052457213,682.515625,591.265625,0.84619140625,87.11448491364717,796.484375,770.359375,0.9423828125,-172.20742290839553,568.546875,754.078125,0.8740234375,-5.211715456098318,535.984375,916.890625,0.943359375,-67.53107897937298
